Date,Open,High,Low,Close,Adj Close,Volume,Industry
2/13/2018,46200,48060,46200,47540,30261.60156,18923250,IT
2/14/2018,48080,49100,47940,49000,31190.96484,18905900,IT
2/19/2018,49800,49800,47860,48380,30796.30469,15353450,IT
2/20/2018,48040,48160,47220,47400,30172.48438,10122600,IT
2/21/2018,47280,47580,46840,47280,30096.09766,12880200,IT
2/22/2018,47260,47260,46760,46760,29765.0918,8869950,IT
2/23/2018,46760,47800,46760,47220,30057.90625,12423300,IT
2/26/2018,47280,47560,47080,47380,30159.75391,9560650,IT
2/27/2018,48360,48380,47380,47380,30159.75391,9830550,IT
2/28/2018,47380,48100,47000,47060,29956.05664,15162350,IT
3/2/2018,46580,46800,46000,46020,29294.04492,13265500,IT
3/5/2018,45820,46160,45080,45200,28772.07422,14100950,IT
3/6/2018,45920,47100,45820,47020,29930.5957,15423350,IT
3/7/2018,48200,48900,47220,48620,30949.07617,21427050,IT
3/8/2018,49200,49480,48080,49200,31318.27539,19463650,IT
3/9/2018,49440,50540,49240,49740,31662.01172,14304400,IT
3/12/2018,50560,50780,49580,49740,31662.01172,8688950,IT
3/13/2018,50760,51660,50360,51660,32884.1875,20098700,IT
3/14/2018,51020,52000,51000,51760,32947.84375,12713250,IT
3/15/2018,52000,52020,51020,51540,32807.80469,8882450,IT
3/16/2018,51220,51420,50240,51140,32553.18359,12184900,IT
3/19/2018,50620,51340,50440,50740,32298.5625,8218850,IT
3/20/2018,50700,51200,50100,51200,32591.375,8193250,IT
3/21/2018,51780,51780,51060,51060,32502.25781,8905200,IT
3/22/2018,51060,51780,51040,51780,32960.57422,8454100,IT
3/23/2018,50340,50720,49600,49720,31649.28125,14854950,IT
3/26/2018,49420,50280,49040,50280,32005.75,10057750,IT
3/27/2018,50320,50460,49080,49980,31814.78516,11874000,IT
3/28/2018,49100,49100,48340,48700,31000,15159450,IT
3/29/2018,48700,49560,48320,49040,49040,10067000,IT
3/30/2018,49080,49900,49080,49220,49220,7777100,IT
4/2/2018,49000,49220,48500,48540,48540,7115650,IT
4/3/2018,47880,48140,47280,48120,48120,12768250,IT
4/4/2018,48160,48260,46920,46920,46920,12384200,IT
4/5/2018,47400,49380,47340,48740,48740,13245600,IT
4/6/2018,48000,48580,47400,48400,48400,12532700,IT
4/9/2018,48260,49440,48200,49200,49200,9950400,IT
4/10/2018,48540,49220,48040,48880,48880,10984350,IT
4/11/2018,49900,49900,48600,48860,48860,10051100,IT
4/12/2018,49440,49440,48880,49000,49000,12466250,IT
4/13/2018,49600,50180,49400,49800,49800,10278300,IT
4/16/2018,50320,50600,49860,50340,50340,7877450,IT
4/17/2018,50240,50540,49820,49980,49980,7772000,IT
4/18/2018,51000,51360,50580,51360,51360,13462600,IT
4/19/2018,52000,52980,51540,52780,52780,17190550,IT
4/20/2018,51800,52260,51420,51620,51620,11761000,IT
4/23/2018,51000,52080,51000,51900,51900,11619000,IT
4/24/2018,51840,51860,50080,50460,50460,15770300,IT
4/25/2018,49220,50500,49220,50400,50400,16614600,IT
4/26/2018,50420,52160,50400,52140,52140,18046550,IT
4/27/2018,53380,53640,52440,53000,53000,30310800,IT
4/30/2018,53000,53000,53000,53000,53000,0,IT
5/2/2018,53000,53000,53000,53000,53000,0,IT
5/3/2018,53000,53000,53000,53000,53000,0,IT
5/4/2018,53000,53900,51800,51900,51900,39565391,IT
5/8/2018,52600,53200,51900,52600,52600,23104720,IT
5/9/2018,52600,52800,50900,50900,50900,16128305,IT
5/10/2018,51700,51700,50600,51600,51600,13905263,IT
5/11/2018,52000,52200,51200,51300,51300,10314997,IT
